concept_id	concept_synonym_name	language_concept_id
42006360	西新井栄町	4181524
42006365	霞ヶ関2	4181524
42006366	北13条東8丁目	4181524
42006367	北26条東4丁目	4181524
42006371	神田須田町2	4181524
42006376	北26条東5丁目	4181524
42006380	津島南2	4181524
42006381	北13条東9丁目	4181524
42006388	二丁目	4181524
42006389	神田錦町2	4181524
42006394	三崎町2	4181524
42006397	北13条西1丁目	4181524
42006399	北13条西10丁目	4181524
42006400	北13条西11丁目	4181524
42006403	青海2	4181524
42006404	北13条西12丁目	4181524
42006406	中野1丁目	4181524
42006407	北13条西15丁目	4181524
42006408	北13条西16丁目	4181524
42006410	三丁目	4181524
42006415	小山町	4181524
42006416	北26条東6丁目	4181524
42006418	北13条西17丁目	4181524
42006419	北13条西18丁目	4181524
42006422	北13条西19丁目	4181524
42006424	北13条西4丁目	4181524
42006425	北13条西5丁目	4181524
42006428	津島中3	4181524
42006429	北13条西6丁目	4181524
42006433	北13条西7丁目	4181524
42006434	北13条西8丁目	4181524
42006436	北13条西9丁目	4181524
42006439	北14条東1丁目	4181524
42006440	北14条東10丁目	4181524
42006447	北14条東12丁目	4181524
42006448	北14条東13丁目	4181524
42006449	北14条東14丁目	4181524
42006452	三丁目	4181524
42006453	北26条東7丁目	4181524
42006456	北14条東15丁目	4181524
42006457	北14条東16丁目	4181524
42006458	北14条東2丁目	4181524
42006462	北14条東3丁目	4181524
42006469	北14条東4丁目	4181524
42006470	北14条東5丁目	4181524
42006474	北14条東6丁目	4181524
42006475	北14条東7丁目	4181524
42006477	北14条東8丁目	4181524
42006478	北14条東9丁目	4181524
42006480	北14条西1丁目	4181524
42006481	北14条西10丁目	4181524
42006484	北14条西12丁目	4181524
42006497	北14条西13丁目	4181524
42006498	北5条西20丁目	4181524
42006509	北26条東8丁目	4181524
42006514	北26条東9丁目	4181524
42006520	北14条西15丁目	4181524
42006524	北14条西18丁目	4181524
42006525	北14条西19丁目	4181524
42006526	南16条西9丁目	4181524
42006537	北14条西2丁目	4181524
42006543	北14条西20丁目	4181524
42006544	北14条西3丁目	4181524
42006548	北14条西4丁目	4181524
42006549	北14条西5丁目	4181524
42006551	北14条西6丁目	4181524
42006552	北14条西7丁目	4181524
42006557	南池袋2	4181524
42006561	小山台	4181524
42006564	北14条西8丁目	4181524
42006565	北14条西9丁目	4181524
42006570	北15条東1丁目	4181524
42006571	北15条東10丁目	4181524
42006574	本羽田2	4181524
42006579	北15条東12丁目	4181524
42006582	北15条東13丁目	4181524
42006583	北15条東14丁目	4181524
42006595	北15条東15丁目	4181524
42006596	北15条東16丁目	4181524
42006599	羽田2	4181524
42006600	北15条東17丁目	4181524
42006610	北15条東18丁目	4181524
42006612	北15条東2丁目	4181524
42006613	北15条東3丁目	4181524
42006616	北15条東4丁目	4181524
42006617	北15条東5丁目	4181524
42006628	北15条東6丁目	4181524
42006629	北15条東7丁目	4181524
42006630	北15条東8丁目	4181524
42006642	北15条東9丁目	4181524
42006643	北15条西1丁目	4181524
42006644	北15条西10丁目	4181524
42006645	北15条西11丁目	4181524
42006648	北15条西12丁目	4181524
42006649	北15条西13丁目	4181524
42006650	北15条西15丁目	4181524
42006659	北15条西19丁目	4181524
42006660	北15条西2丁目	4181524
42006661	北15条西3丁目	4181524
42006662	北15条西4丁目	4181524
42006667	北15条西5丁目	4181524
42006668	北15条西6丁目	4181524
42006669	北15条西7丁目	4181524
42006676	津島東3	4181524
42006679	佃3	4181524
42006680	北15条西8丁目	4181524
42006681	北15条西9丁目	4181524
42006682	北16条東1丁目	4181524
42006696	北16条東10丁目	4181524
42006697	北16条東12丁目	4181524
42006702	大通東2丁目	4181524
42006709	北16条東13丁目	4181524
42006714	北16条東14丁目	4181524
42006715	北16条東15丁目	4181524
42006723	北16条東16丁目	4181524
42006724	北16条東17丁目	4181524
42006726	北16条東18丁目	4181524
42006736	北16条東19丁目	4181524
42006737	北16条東2丁目	4181524
42006740	野尻町	4181524
42006748	大字氷上	4181524
42006752	大字井戸	4181524
42006753	大字池戸	4181524
42006758	大字井上	4181524
42006759	大字上高岡	4181524
42006760	大字下高岡	4181524
42006763	中の島1条8丁目	4181524
42006764	北16条東3丁目	4181524
42006765	北16条東4丁目	4181524
42006768	大鳥町	4181524
42006769	青海町	4181524
42006770	大屋冨町	4181524
42006771	北16条東5丁目	4181524
42006772	北16条東6丁目	4181524
42006774	北16条東7丁目	4181524
42006776	六町	4181524
42006777	北16条東8丁目	4181524
42006778	北31条東16丁目	4181524
42006782	六丁目	4181524
42006783	北16条東9丁目	4181524
42006789	北16条西1丁目	4181524
42006790	北16条西10丁目	4181524
42006797	富士見町3	4181524
42006804	北16条西11丁目	4181524
42006805	北16条西12丁目	4181524
42006813	北16条西13丁目	4181524
42006817	北16条西15丁目	4181524
42006826	金井町	4181524
42006829	金倉町	4181524
42006830	北31条東17丁目	4181524
42006832	神田淡路町	4181524
42006833	北17条東20丁目	4181524
42006836	北17条東3丁目	4181524
42006839	神田東松下町	4181524
42006840	神田平河町	4181524
42006844	神田東紺屋町	4181524
42006845	北26条西12丁目	4181524
42006848	神田岩本町	4181524
42006849	神田和泉町	4181524
42006852	鹿角町	4181524
42006858	日本	4181524
42006859	愛知県	4181524
42006860	秋田県	4181524
42006861	青森県	4181524
42006862	千葉県	4181524
42006863	愛媛県	4181524
42006864	福井県	4181524
42006865	福岡県	4181524
42006866	福島県	4181524
42006867	岐阜県	4181524
42006868	群馬県	4181524
42006869	広島県	4181524
42006870	北海道	4181524
42006871	兵庫県	4181524
42006872	茨城県	4181524
42006873	石川県	4181524
42006874	岩手県	4181524
42006875	香川県	4181524
42006876	鹿児島県	4181524
42006877	神奈川県	4181524
42006878	高知県	4181524
42006879	熊本県	4181524
42006880	京都府	4181524
42006881	北相馬郡	4181524
42006882	北津軽郡	4181524
42006883	北都留郡	4181524
42006884	北宇和郡	4181524
42006885	児玉郡	4181524
42006886	児湯郡	4181524
42006887	高座郡	4181524
42006888	久遠郡	4181524
42006889	玖珂郡	4181524
42006890	久慈郡	4181524
42006891	桑名郡	4181524
42006892	真庭郡	4181524
42006893	増毛郡	4181524
42006894	松前郡	4181524
42006895	目梨郡	4181524
42006896	三重郡	4181524
42006897	三井郡	4181524
42006898	美方郡	4181524
42006899	三方郡	4181524
42006900	三方上中郡	4181524
42006901	美馬郡	4181524
42006902	南会津郡	4181524
42006903	南秋田郡	4181524
42006904	南蒲原郡	4181524
42006905	南河内郡	4181524
42006906	南巨摩郡	4181524
42006907	藍住町	4181524
42006908	南松浦郡	4181524
42006909	南牟婁郡	4181524
42006910	南佐久郡	4181524
42006911	南津軽郡	4181524
42006912	南都留郡	4181524
42006913	南魚沼郡	4181524
42006914	本巣郡	4181524
42006915	本吉郡	4181524
42006916	名東郡	4181524
42006917	名西郡	4181524
42006918	長岡郡	4181524
42006919	那珂郡	4181524
42006920	那賀郡	4181524
42006921	中郡	4181524
42006922	中頭郡	4181524
42006923	中川郡(天塩国)	4181524
42006924	中川郡(十勝国)	4181524
42006925	西春日井郡	4181524
42006926	西松浦郡	4181524
42006927	西諸県郡	4181524
42006928	西村山郡	4181524
42006929	西置賜郡	4181524
42006930	西白河郡	4181524
42006931	西彼杵郡	4181524
42006932	乙訓郡	4181524
42006933	礼文郡	4181524
42006934	利尻郡	4181524
42006935	留萌郡	4181524
42006936	西伯郡	4181524
42006937	様似郡	4181524
42006938	山武郡	4181524
42006939	泉北郡	4181524
42006940	泉南郡	4181524
42006941	世羅郡	4181524
42006942	瀬棚郡	4181524
42006943	積丹郡	4181524
42006944	斜里郡	4181524
42006945	柴田郡	4181524
42006946	標津郡	4181524
42006947	磯城郡	4181524
42006948	島尻郡	4181524
42006949	島牧郡	4181524
42006950	下閉伊郡	4181524
42006951	下伊那郡	4181524
42006952	下北郡	4181524
42006953	下益城郡	4181524
42006954	下水内郡	4181524
42006955	苫田郡	4181524
42006956	会津美里町	4181524
42006957	会津若松市	4181524
42006958	鰺ヶ沢町	4181524
42006959	青ヶ島村	4181524
42006960	青木村	4181524
42006961	青森市	4181524
42006962	朝日町	4181524
42006963	朝霞市	4181524
42006964	浅川町	4181524
42006965	浅口市	4181524
42006966	朝倉市	4181524
42006967	芦別市	4181524
42006968	足利市	4181524
42006969	芦北町	4181524
42006970	秩父別町	4181524
42006971	知立市	4181524
42006972	知多市	4181524
42006973	千歳市	4181524
42006974	千代田町	4181524
42006975	藤枝市	4181524
42006976	藤井寺市	4181524
42006977	富士川町	4181524
42006978	富士河口湖町	4181524
42006979	富士見市	4181524
42006980	富士見町	4181524
42006981	ふじみ野市	4181524
42006982	富士宮市	4181524
42006983	藤岡市	4181524
42006984	藤崎町	4181524
42006985	藤里町	4181524
42006986	藤沢市	4181524
42006987	富士吉田市	4181524
42006988	深川市	4181524
42006989	千代田区	4181524
42006990	智頭町	4181524
42006991	調布市	4181524
42006992	長南町	4181524
42006993	長生村	4181524
42006994	中央区	4181524
42006995	中央市	4181524
42006996	大子町	4181524
42006997	大仙市	4181524
42006998	大山町	4181524
42006999	大東市	4181524
42007000	伊達市	4181524
42007001	伊達市	4181524
42007002	太宰府市	4181524
42007003	道志村	4181524
42007004	江別市	4181524
42007005	海老名市	4181524
42007006	えびの市	4181524
42007007	越前市	4181524
42007008	越前町	4181524
42007009	江戸川区	4181524
42007010	永平寺町	4181524
42007011	遠別町	4181524
42007012	恵那市	4181524
42007013	遠軽町	4181524
42007014	恵庭市	4181524
42007015	えりも町	4181524
42007016	江差町	4181524
42007017	枝幸町	4181524
42007018	江田島市	4181524
42007019	府中町	4181524
42007020	府中市	4181524
42007021	府中市	4181524
42007022	笛吹市	4181524
42007023	富士市	4181524
42007024	五霞町	4181524
42007025	五ヶ瀬町	4181524
42007026	五戸町	4181524
42007027	御所市	4181524
42007028	五泉市	4181524
42007029	五所川原市	4181524
42007030	御殿場市	4181524
42007031	五島市	4181524
42007032	神戸町	4181524
42007033	江津市	4181524
42007034	郡上市	4181524
42007035	行田市	4181524
42007036	玉東町	4181524
42007037	羽曳野市	4181524
42007038	羽幌町	4181524
42007039	播磨町	4181524
42007040	開成町	4181524
42007041	海田町	4181524
42007042	海陽町	4181524
42007043	上牧町	4181524
42007044	神流町	4181524
42007045	函南町	4181524
42007046	観音寺市	4181524
42007047	木曽岬町	4181524
42007048	北区	4181524
42007049	北相木村	4181524
42007050	北秋田市	4181524
42007051	北大東村	4181524
42007052	喜多方市	4181524
42007053	北九州市	4181524
42007054	北見市	4181524
42007055	北本市	4181524
42007056	北名古屋市	4181524
42007057	北中城村	4181524
42007058	北塩原村	4181524
42007059	北山村	4181524
42007060	杵築市	4181524
42007061	基山町	4181524
42007062	清川村	4181524
42007063	清里町	4181524
42007064	北16条西16丁目	4181524
42007065	北16条西2丁目	4181524
42007066	北方町	4181524
42007067	北川村	4181524
42007068	北広島市	4181524
42007069	北広島町	4181524
42007070	北茨城市	4181524
42007071	清瀬市	4181524
42007072	清須市	4181524
42007073	木津川市	4181524
42007074	小林市	4181524
42007075	神戸市	4181524
42007076	高知市	4181524
42007077	北島町	4181524
42007078	北上市	4181524
42007079	三郷市	4181524
42007080	美郷町	4181524
42007081	美里町	4181524
42007082	三沢市	4181524
42007083	三島町	4181524
42007084	三島村	4181524
42007085	三島市	4181524
42007086	三鷹市	4181524
42007087	御嵩町	4181524
42007088	三種町	4181524
42007089	水戸市	4181524
42007090	三豊市	4181524
42007091	御杖村	4181524
42007092	見附市	4181524
42007093	三浦市	4181524
42007094	三宅町	4181524
42007095	三宅村	4181524
42007096	みやき町	4181524
42007097	みやこ町	4181524
42007098	宮古市	4181524
42007099	宮古島市	4181524
42007100	都城市	4181524
42007101	みやま市	4181524
42007102	妹背牛町	4181524
42007103	茂木町	4181524
42007104	本部町	4181524
42007105	本宮市	4181524
42007106	本巣市	4181524
42007107	本山町	4181524
42007108	牟岐町	4181524
42007109	むかわ町	4181524
42007110	宗像市	4181524
42007111	村上市	4181524
42007112	村田町	4181524
42007113	村山市	4181524
42007114	室蘭市	4181524
42007115	中標津町	4181524
42007116	神田神保町	4181524
42007117	向日市	4181524
42007118	西東京市	4181524
42007119	大潟村	4181524
42007120	小川村	4181524
42007121	大河原町	4181524
42007122	小城市	4181524
42007123	大宜味村	4181524
42007124	小郡市	4181524
42007125	大山崎町	4181524
42007126	大淀町	4181524
42007127	大空町	4181524
42007128	大洲市	4181524
42007129	比布町	4181524
42007130	蘭越町	4181524
42007131	羅臼町	4181524
42007132	墨田区	4181524
42007133	住田町	4181524
42007134	洲本市	4181524
42007135	砂川市	4181524
42007136	周防大島町	4181524
42007137	須崎市	4181524
42007138	すさみ町	4181524
42007139	裾野市	4181524
42007140	寿都町	4181524
42007141	諏訪市	4181524
42007142	須坂市	4181524
42007143	珠洲市	4181524
42007144	鈴鹿市	4181524
42007145	小豆島町	4181524
42007146	丹波山村	4181524
42007147	田布施町	4181524
42007148	大刀洗町	4181524
42007149	立川市	4181524
42007150	只見町	4181524
42007151	高森町	4181524
42007152	高鍋町	4181524
42007153	高根沢町	4181524
42007154	高岡市	4181524
42007155	宝塚市	4181524
42007156	高砂市	4181524
42007157	高崎市	4181524
42007158	神田鍛冶町	4181524
42007159	忠岡町	4181524
42007160	多度津町	4181524
42007161	多賀町	4181524
42007162	多賀城市	4181524
42007163	田上町	4181524
42007164	田川市	4181524
42007165	田原市	4181524
42007166	太地町	4181524
42007167	大紀町	4181524
42007168	大樹町	4181524
42007169	胎内市	4181524
42007170	太子町	4181524
42007171	太子町	4181524
42007172	台東区	4181524
42007173	大和町	4181524
42007174	多治見市	4181524
42007175	高島市	4181524
42007176	鷹栖町	4181524
42007177	田尻町	4181524
42007178	多可町	4181524
42007179	高千穂町	4181524
42007180	喬木村	4181524
42007181	高萩市	4181524
42007182	高取町	4181524
42007183	高槻市	4181524
42007184	高山村	4181524
42007185	高山村	4181524
42007186	高山市	4181524
42007187	竹原市	4181524
42007188	武雄市	4181524
42007189	竹田市	4181524
42007190	竹富町	4181524
42007191	武豊町	4181524
42007192	多気町	4181524
42007193	滝川市	4181524
42007194	滝上町	4181524
42007195	滝沢市	4181524
42007196	田子町	4181524
42007197	高浜市	4181524
42007198	高浜町	4181524
42007199	高原町	4181524
42007200	高梁市	4181524
42007201	高畠町	4181524
42007202	高石市	4181524
42007203	高松市	4181524
42007204	高森町	4181524
42007205	飛島村	4181524
42007206	栃木市	4181524
42007207	戸田市	4181524
42007208	時津町	4181524
42007209	当麻町	4181524
42007210	東峰村	4181524
42007211	東北町	4181524
42007212	東海市	4181524
42007213	東海村	4181524
42007214	十日町市	4181524
42007215	渡嘉敷村	4181524
42007216	土岐市	4181524
42007217	常滑市	4181524
42007218	所沢市	4181524
42007219	徳之島町	4181524
42007220	利根町	4181524
42007221	遠野市	4181524
42007222	土庄町	4181524
42007223	東金市	4181524
42007224	東庄町	4181524
42007225	取手市	4181524
42007226	土佐町	4181524
42007227	土佐市	4181524
42007228	土佐清水市	4181524
42007229	十島村	4181524
42007230	豊郷町	4181524
42007231	豊田市	4181524
42007232	豊富町	4181524
42007233	豊山町	4181524
42007234	戸沢村	4181524
42007235	津市	4181524
42007236	燕市	4181524
42007237	津幡町	4181524
42007238	津別町	4181524
42007239	土浦市	4181524
42007240	内灘町	4181524
42007241	宇陀市	4181524
42007242	上田市	4181524
42007243	上野村	4181524
42007244	上野原市	4181524
42007245	羽後町	4181524
42007246	宇治市	4181524
42007247	宇治田原町	4181524
42007248	宇検村	4181524
42007249	宇城市	4181524
42007250	うきは市	4181524
42007251	馬路村	4181524
42007252	浦安市	4181524
42007253	嬉野市	4181524
42007254	売木村	4181524
42007255	うるま市	4181524
42007256	雨竜町	4181524
42007257	宇佐市	4181524
42007258	牛久市	4181524
42007259	臼杵市	4181524
42007260	宇多津町	4181524
42007261	歌志内市	4181524
42007262	宇土市	4181524
42007263	宇都宮市	4181524
42007264	宇和島市	4181524
42007265	和泊町	4181524
42007266	輪島市	4181524
42007267	宮若市	4181524
42007268	若桜町	4181524
42007269	若狭町	4181524
42007270	和歌山市	4181524
42007271	和気町	4181524
42007272	和木町	4181524
42007273	稚内市	4181524
42007274	和光市	4181524
42007275	涌谷町	4181524
42007276	輪之内町	4181524
42007277	和束町	4181524
42007278	養父市	4181524
42007279	矢吹町	4181524
42007280	神田北乗物町	4181524
42007281	北16条西20丁目	4181524
42007282	蕨市	4181524
42007283	和寒町	4181524
42007284	度会町	4181524
42007285	亘理町	4181524
42007286	吉川市	4181524
42007287	吉見町	4181524
42007288	吉富町	4181524
42007289	四街道市	4181524
42007290	湯浅町	4181524
42007291	夕張市	4181524
42007292	湧別町	4181524
42007293	由布市	4181524
42007294	湯川村	4181524
42007295	福島区	4181524
42007296	東区	4181524
42007297	東区	4181524
42007298	東区	4181524
42007299	阿倍野区	4181524
42007300	秋葉区	4181524
42007301	安芸区	4181524
42007302	青葉区	4181524
42007303	青葉区	4181524
42007304	葵区	4181524
42007305	伏見区	4181524
42007306	博多区	4181524
42007307	浜北区	4181524
42007308	花見川区	4181524
42007309	林地区	4181524
42007310	東区	4181524
42007311	東灘区	4181524
42007312	旭区	4181524
42007313	中央区	4181524
42007314	中央区	4181524
42007315	中央区	4181524
42007316	中央区	4181524
42007317	中央区	4181524
42007318	中央区	4181524
42007319	中央区	4181524
42007320	中央区	4181524
42007321	稲毛区	4181524
42007322	磯子区	4181524
42007323	岩舟町	4181524
42007324	岩槻区	4181524
42007325	中央区	4181524
42007326	泉区	4181524
42007327	泉区	4181524
42007328	城南区	4181524
42007329	古新町	4181524
42007330	東成区	4181524
42007331	東住吉区	4181524
42007332	東植田地区	4181524
42007333	東区	4181524
42007334	小倉南区	4181524
42007335	港南区	4181524
42007336	江南区	4181524
42007337	本町	4181524
42007338	東山区	4181524
42007339	朝日が丘	4181524
42007340	晴海4	4181524
42007341	東淀川区	4181524
42007342	平野区	4181524
42007343	保土ヶ谷区	4181524
42007344	兵庫区	4181524
42007345	旭川	4181524
42007346	二十四軒4条3丁目	4181524
42007347	生野区	4181524
42007348	城東区	4181524
42007349	上京区	4181524
42007350	上西地区	4181524
42007351	神奈川区	4181524
42007352	金沢区	4181524
42007353	川崎区	4181524
42007354	北区	4181524
42007356	北10条西1丁目	4181524
42007357	北区	4181524
42007358	北区	4181524
42007359	北区	4181524
42007360	北区	4181524
42007361	北区	4181524
42007362	北区	4181524
42007363	北区	4181524
42007364	北区	4181524
42007365	北区	4181524
42007366	北区	4181524
42007367	清田区	4181524
42007368	港北区	4181524
42007369	小倉北区	4181524
42007370	此花区	4181524
42007371	名東区	4181524
42007372	緑区	4181524
42007373	緑区	4181524
42007374	緑区	4181524
42007375	緑区	4181524
42007376	緑区	4181524
42007377	美浜区	4181524
42007378	美原区	4181524
42007379	南区	4181524
42007380	南区	4181524
42007381	南区	4181524
42007382	港区	4181524
42007383	港区	4181524
42007384	見沼区	4181524
42007385	宮城野区	4181524
42007386	朝倉町	4181524
42007387	浅草	4181524
42007388	綾歌町栗熊東	4181524
42007389	綾歌町栗熊西	4181524
42007390	綾歌町岡田東	4181524
42007391	綾歌町岡田上	4181524
42007392	綾歌町岡田西	4181524
42007393	綾歌町岡田下	4181524
42007394	都島区	4181524
42007395	宮前区	4181524
42007396	瑞穂区	4181524
42007397	門司区	4181524
42007398	守山区	4181524
42007399	灘区	4181524
42007400	長田区	4181524
42007401	中川区	4181524
42007402	中京区	4181524
42007403	中原区	4181524
42007404	中村区	4181524
42007405	綾歌町富熊	4181524
42007406	中区	4181524
42007407	中区	4181524
42007408	中区	4181524
42007409	中区	4181524
42007410	麻布台	4181524
42007412	中区	4181524
42007413	中区	4181524
42007414	浪速区	4181524
42007415	西淀川区	4181524
42007416	西区	4181524
42007417	西区	4181524
42007418	西区	4181524
42007419	西蒲区	4181524
42007420	西京区	4181524
42007421	幸区	4181524
42007422	栄区	4181524
42007423	堺区	4181524
42007424	桜区	4181524
42007425	左京区	4181524
42007426	早良区	4181524
42007427	瀬谷区	4181524
42007428	清水区	4181524
42007429	西成区	4181524
42007430	西区	4181524
42007431	西区	4181524
42007432	西区	4181524
42007433	西区	4181524
42007434	西区	4181524
42007435	西区	4181524
42007436	西区	4181524
42007437	西区	4181524
42007438	西区	4181524
42007439	安原地区	4181524
42007440	大宮区	4181524
42007441	佐伯区	4181524
42007442	下京区	4181524
42007443	下笠居地区	4181524
42007444	塩江地区	4181524
42007445	白石区	4181524
42007446	雌雄島地区	4181524
42007447	昭和区	4181524
42007448	須磨区	4181524
42007449	住之江区	4181524
42007450	住吉区	4181524
42007451	駿河区	4181524
42007452	太白区	4181524
42007453	大正区	4181524
42007454	高津区	4181524
42007455	多摩区	4181524
42007456	垂水区	4181524
42007457	手稲区	4181524
42007458	麻布十番	4181524
42007459	天王寺区	4181524
42007460	天白区	4181524
42007461	天竜区	4181524
42007462	戸畑区	4181524
42007463	戸塚区	4181524
42007464	豊平区	4181524
42007466	足立	4181524
42007467	阿賀町	4181524
42007469	鶴見区	4181524
42007470	鶴見区	4181524
42007471	都筑区	4181524
42007472	右京区	4181524
42007473	浦和区	4181524
42007474	若葉区	4181524
42007475	若林区	4181524
42007476	若松区	4181524
42007477	八幡東区	4181524
42007478	八幡西区	4181524
42007479	山科区	4181524
42007480	淀川区	4181524
42007482	相生町	4181524
42007483	庵治町	4181524
42007485	茜町	4181524
42007486	赤坂	4181524
42007487	蒼井	4181524
42007488	青海	4181524
42007489	麻布狸穴町	4181524
42007490	阿久和東	4181524
42007491	阿久和南	4181524
42007492	青葉町	4181524
42007493	荒川	4181524
42007494	有明	4181524
42007495	有村町	4181524
42007496	旭町	4181524
42007497	麻布永坂町	4181524
42007498	朝日町	4181524
42007499	朝日新町	4181524
42007501	番町	4181524
42007502	弁天	4181524
42007503	文京町	4181524
42007504	文京町	4181524
42007505	仏生山町	4181524
42007506	鍛冶町	4181524
42007507	別所	4181524
42007508	別所中里台	4181524
42007510	築港町	4181524
42007511	千代田	4181524
42007512	勅使町	4181524
42007513	中央町	4181524
42007514	中央町	4181524
42007515	中央町	4181524
42007516	中央本町	4181524
42007517	中央町	4181524
42007518	土器町北	4181524
42007519	土器町西	4181524
42007520	弘道	4181524
42007521	台場	4181524
42007522	台所町	4181524
42007523	大黒町	4181524
42007524	大工町	4181524
42007525	檀紙町	4181524
42007526	霞ヶ関	4181524
42007527	土居町	4181524
42007528	江尻町	4181524
42007529	土器町東	4181524
42007530	江田島町中央	4181524
42007531	江田島町切串	4181524
42007532	御供所町	4181524
42007533	神田紺屋町	4181524
42007534	江田島町秋月	4181524
42007535	富士見町	4181524
42007536	江田島町宮ノ原	4181524
42007537	高麗町	4181524
42007538	二丁目	4181524
42007539	江田島町津久茂	4181524
42007540	江田島町鷲部	4181524
42007541	府中町	4181524
42007542	富士見町	4181524
42007543	藤塚町	4181524
42007544	福岡町	4181524
42007545	福田町	4181524
42007546	古馬場町	4181524
42007547	福江町	4181524
42007548	福島町	4181524
42007549	船津町	4181524
42007550	船見町	4181524
42007551	古里町	4181524
42007552	風袋町	4181524
42007553	伏石町	4181524
42007554	二葉町	4181524
42007555	八幡町	4181524
42007556	萩中	4181524
42007557	羽黒町	4181524
42007558	柏陽	4181524
42007559	浜町	4181524
42007560	住吉町	4181524
42007561	北10条西10丁目	4181524
42007562	浜ノ町	4181524
42007563	勝どき6	4181524
42007564	花ノ宮町	4181524
42007565	隼町	4181524
42007566	林町	4181524
42007567	林田町	4181524
42007568	平和町	4181524
42007569	日比谷公園	4181524
42007570	花園町	4181524
42007571	羽田	4181524
42007572	飯山町東小川	4181524
42007573	飯山町東坂元	4181524
42007574	飯山町上法軍寺	4181524
42007575	飯山町川原	4181524
42007576	飯山町西坂元	4181524
42007577	飯山町真時	4181524
42007578	飯山町下法軍寺	4181524
42007579	碑殿町	4181524
42007580	東浜町	4181524
42007581	原田町	4181524
42007583	原田町	4181524
42007584	原田団地	4181524
42007585	晴海	4181524
42007586	旅篭町	4181524
42007587	東ハゼ町	4181524
42007588	東神田	4181524
42007589	本町	4181524
42007590	伏古9条2丁目	4181524
42007591	東永谷	4181524
42007592	東桜町	4181524
42007593	東田町	4181524
42007594	東植田町	4181524
42007595	東山崎町	4181524
42007596	六丁目	4181524
42007597	東桜島町	4181524
42007598	東千石町	4181524
42007599	東芹が谷	4181524
42007600	東八潮	4181524
42007601	二十四軒4条5丁目	4181524
42007602	日限山	4181524
42007603	光が丘	4181524
42007604	平之町	4181524
42007605	広岡	4181524
42007606	本町	4181524
42007607	日野	4181524
42007608	一ツ橋	4181524
42007609	一ツ家	4181524
42007610	本郷町	4181524
42007612	日野南	4181524
42007613	平城町	4181524
42007614	平河町	4181524
42007615	平野	4181524
42007616	紀尾井町7	4181524
42007617	弘田町	4181524
42007618	本郷台	4181524
42007619	本羽田	4181524
42007620	本港新町	4181524
42007621	蓬莱町	4181524
42007622	堀江町	4181524
42007623	堀松町	4181524
42007624	堀之内	4181524
42007625	法泉	4181524
42007626	池袋	4181524
42007627	池田町	4181524
42007628	伏古9条3丁目	4181524
42007629	市沢町	4181524
42007630	井口町	4181524
42007631	飯田町	4181524
42007632	伊島北町	4181524
42007633	宮島町	4181524
42007634	八軒5条西6丁目	4181524
42007635	飯島町	4181524
42007636	飯野町東分	4181524
42007637	飯野町東二	4181524
42007638	岩本町	4181524
42007639	城東町	4181524
42007640	勝どき	4181524
42007641	香川町浅野	4181524
42007642	香川町東谷	4181524
42007643	香川町川東上	4181524
42007644	香川町川東下	4181524
42007645	飯野町西分	4181524
42007646	蛇の崎町	4181524
42007647	生野町	4181524
42007648	生野本町	4181524
42007649	香川町川内原	4181524
42007650	香川町大野	4181524
42007651	香川町寺井	4181524
42007652	今井町	4181524
42007653	今新町	4181524
42007654	今里町	4181524
42007655	城南町	4181524
42007656	香川町安原下	4181524
42007657	今津町	4181524
42007659	稲木町	4181524
42007660	中の島1条12丁目	4181524
42007661	和泉町	4181524
42007662	泉町	4181524
42007663	城南町	4181524
42007664	条里	4181524
42007665	十番丁	4181524
42007667	城西町	4181524
42007668	城東町	4181524
42007670	鍛冶ケ谷	4181524
42007671	鍛冶ケ谷町	4181524
42007672	鍛冶町	4181524
42007673	加治屋町	4181524
42007674	鍛冶屋町	4181524
42007675	亀田町	4181524
42007676	亀田南町	4181524
42007677	亀井町	4181524
42007678	伏古9条4丁目	4181524
42007679	亀岡町	4181524
42007680	亀屋町	4181524
42007681	上福岡町	4181524
42007682	上林町	4181524
42007683	上大岡西	4181524
42007684	上天神町	4181524
42007685	西神田	4181524
42007686	上飯田町	4181524
42007687	紙町	4181524
42007688	上真島	4181524
42007689	上内町	4181524
42007690	西春日町	4181524
42007691	上永谷	4181524
42007692	上永谷町	4181524
42007693	丘上町	4181524
42007694	上之町	4181524
42007695	上吉田町	4181524
42007696	中の島1条13丁目	4181524
42007697	観光町	4181524
42007698	観光通	4181524
42007699	狩場町	4181524
42007700	笠間	4181524
42007701	笠間町	4181524
42007702	柏町	4181524
42007703	春日	4181524
42007704	春日町	4181524
42007705	春日町	4181524
42007706	川西町南	4181524
42007707	八軒5条西8丁目	4181524
42007708	瓦町	4181524
42007709	川崎町	4181524
42007710	川島東町	4181524
42007711	川島本町	4181524
42007712	葭町	4181524
42007713	笠指町	4181524
42007714	錦江町	4181524
42007715	金生町	4181524
42007716	紀尾井町	4181524
42007717	警固屋町	4181524
42007718	北の丸公園	4181524
42007719	北11条西19丁目	4181524
42007720	鬼無町藤井	4181524
42007721	鬼無町鬼無	4181524
42007722	鬼無町是竹	4181524
42007723	鬼無町佐料	4181524
42007724	鬼無町佐藤	4181524
42007725	鬼無町山口	4181524
42007726	桐が作	4181524
42007727	木太町	4181524
42007728	北浜町	4181524
42007729	北平山町	4181524
42007730	清川町	4181524
